code,class,session,id
"dvar <- data_frame(mean = rowMeans(exprs(sc2)), var = matrixStats::rowVars(exprs(sc2)),      hgnc_symbols, gene = featureNames(sc2))",data cleaning,110297321807593e7,649
"ggplot(dvar, aes(x = mean, y = var)) + geom_point(color = ""grey"") +      xlab(""Mean"") + ylab(""Variance"") + geom_text_repel(data = filter(dvar,      var > 8.5), aes(label = hgnc_symbols), color = ""blue"")",visualization,110297321807593e7,649
is_exprs(sce) <- exprs(sce) > 0,visualization,110297321807593e7,649
sce <- calculateQCMetrics(sce),visualization,110297321807593e7,649
"plotHighestExprs(sce, col_by_variable = ""plate"")",visualization,110297321807593e7,649
"plotQC(sc2, type = ""expl"", variables = c(""plate"", ""censored"",      ""patient.age_at_initial_pathologic_diagnosis""))",visualization,110297321807593e7,649
library(rstan),visualization,110297321807593e7,649
library(coda),visualization,110297321807593e7,649
library(MCMCglmm),visualization,110297321807593e7,649
"X <- model.matrix(~censored + patient.age_at_initial_pathologic_diagnosis,      pData(sc2))",visualization,110297321807593e7,649
"X <- t(scale(X[, -1]))",not sure,110297321807593e7,649
"Y <- t(scale(t(exprs(sc2)[matrixStats::rowVars(exprs(sc2)) >      5, ])))",not sure,110297321807593e7,649
"X <- rbind(X, rnorm(ncol(X)))",not sure,110297321807593e7,649
N <- ncol(Y),not sure,110297321807593e7,649
G <- nrow(Y),not sure,110297321807593e7,649
P = nrow(X),not sure,110297321807593e7,649
"dlist <- list(N = N, G = G, P = P, X = X, Y = Y)",not sure,110297321807593e7,649
"model <- stan_model(""~/oxford/phenot/synthetic/phenot.stan"",      model_name = ""phenotime"")",not sure,110297321807593e7,649
"fit <- vb(model, dlist, grad_samples = 3)",not sure,110297321807593e7,649
library(rstan),setup,743626102339476e8,650
rstan_options(auto_write = TRUE),import,743626102339476e8,650
options(mc.cores = parallel::detectCores()),exploratory,743626102339476e8,650
colnames(ARI) <- years,data cleaning,46667206985876e9,651
"for (i in 1:length(grgroups)) for (j in 1:length(years)) ARI[i,      j] <- classAgreement(agreement(grgroups[i], years[j]))$crand",import,46667206985876e9,651
"saveRDS(ARI, ""/Users/efuller/1/CNH/Analysis/Metiers/writing/code/3_analyzeMetiers/adjustRandIndex.RDS"")",export,46667206985876e9,651
"library(""adegenet"")",setup,950373326195404e8,652
"library(""parallel"")",setup,950373326195404e8,652
"load(""gl_1990_merge_rmNA.Rdata"")",import,950373326195404e8,652
"load(""gl_2015_merge_rmNA.Rdata"")",import,950373326195404e8,652
"pca_merge_1990 <- glPca(gl_1990_merge_rmNA, parallel = TRUE,      n.cores = 15, nf = 20)",setup,950373326195404e8,652
"save(pca_merge_1990, file = ""pca_merge_1990.Rdata"")",export,950373326195404e8,652
"pca_merge_2015 <- glPca(gl_2015_merge_rmNA, parallel = TRUE,      n.cores = 15, nf = 20)",setup,950373326195404e8,652
"save(pca_merge_2015, file = ""pca_merge_2015.Rdata"")",export,950373326195404e8,652
"Code will appear in this box. Click on the classifier below that best fits the code, then click the NEXT button. Press START to begin.",import,594785701949149e8,653
"pp$uci <- unlist(uci[pp[, 2]])",data cleaning,594785701949149e8,653
"cols <- brewer.pal(length(pops), ""Set1"")",visualization,594785701949149e8,653
"cols[6] <- ""darkgrey""",visualization,594785701949149e8,653
"pdf(paste0(out, outname), width = 12, height = 6)",export,594785701949149e8,653
"plot(0, 0, col = ""white"", xlim = c(-8000, 0), ylim = ylim, bty = ""n"",      xlab = ""Years before present"", ylab = ""HERC2 allele frequency"",      xaxt = ""n"")",visualization,594785701949149e8,653
for (i in 1:length(pops)) pop <- pops[i],evaluation,594785701949149e8,653
"int.starts <- pp[pp[, 1] == pop, 3]",exploratory,594785701949149e8,653
"int.ends <- pp[pp[, 1] == pop, 4]",data cleaning,594785701949149e8,653
int.mids <- 0.5 * (int.starts + int.ends),evaluation,594785701949149e8,653
library(coda),setup,234209591988474e8,654
"source(""Analysis/03_Func_GxE.R"")",setup,910071215825155e8,655
"source(""Analysis/03_Func_selection.R"")",setup,910071215825155e8,655
"EUmanifesto <- filter(EUmanifesto, country != 10)",data cleaning,910071215825155e8,655
"EUmanifesto <- filter(EUmanifesto, vote >= -777)",data cleaning,910071215825155e8,655
"ggsave(filename = ""analysis/output/Botero14_HarshnessClean3par_b.png"",      plot = ggb)",visualization,175664250971749e8,656
"n.eff.list <- lapply(kChromList, function(chrom) data.frame(chrom = chrom,      n.eff = ReadColumnViaPipe(sprintf(kSummariesPattern, chrom),          col = kNEffField, skip = 1)))",import,964203155599534e8,657
"n.eff.df <- Reduce(rbind, n.eff.list)",data cleaning,964203155599534e8,657
rm(n.eff.list),data cleaning,964203155599534e8,657
"theta.postmean.list <- lapply(kChromList, function(chrom) data.frame(chrom = chrom,      theta.postmean = ReadColumnViaPipe(sprintf(kSummariesPattern,          chrom), col = kThetaPostmeanField, skip = 1)))",import,964203155599534e8,657
"theta.postmean.df <- Reduce(rbind, theta.postmean.list)",exploratory,964203155599534e8,657
rm(theta.postmean.list),evaluation,964203155599534e8,657
"n.eff.summaries <- c(summary(n.eff.df$n.eff, SD = sd(n.eff.df$n.eff)),      quantile(n.eff.df$n.eff, kQuantiles))",exploratory,964203155599534e8,657
"n.eff.hist <- qplot(x = n.eff.df$n.eff, geom = ""histogram"", binwidth = 25,      xlab = expression(paste(""Effective sample size for "", theta[k])),      ylab = ""Frequency"")",visualization,964203155599534e8,657
"n.eff.scatter <- ggplot(mapping = aes(x = theta.postmean.df$theta.postmean,      y = n.eff.df$n.eff))",visualization,964203155599534e8,657
"n.eff.scatter <- n.eff.scatter + stat_density2d(geom = ""tile"",      contour = FALSE, aes(fill = ..density..))",visualization,964203155599534e8,657
"n.eff.scatter <- n.eff.scatter + ylab(expression(paste(""Effective sample size for "",      theta[k])))",visualization,964203155599534e8,657
"n.eff.scatter <- n.eff.scatter + xlab(expression(paste(""Posterior mean of "",      theta[k])))",visualization,964203155599534e8,657
"print(ascii(data.frame(n.eff.summaries)), type = ""rest"", file = kSummaryPath)",export,964203155599534e8,657
"pdf(kPlotPath, width = 5, height = 3.1, onefile = TRUE)",communication,964203155599534e8,657
theme.default <- theme_get(),visualization,964203155599534e8,657
theme_set(theme_bw()),visualization,964203155599534e8,657
print(n.eff.hist),export,964203155599534e8,657
print(n.eff.scatter),export,964203155599534e8,657
theme_set(theme.default),visualization,964203155599534e8,657
dev.off(),export,964203155599534e8,657
"par(mfrow = c(1, 2))",visualization,964203155599534e8,657
"par(mar = c(4, 4, 2, 0))",visualization,964203155599534e8,657
"hist(SA_notscaled, xlab = """", main = """", ylab = """", xlim = c(-0.5,      25), ylim = c(0, 200), breaks = 20)",visualization,964203155599534e8,657
"mtext(""(a)"", side = 3, line = 0, at = 0)",visualization,964203155599534e8,657
"hist(SA_richness, xlab = """", main = """", ylab = """", xlim = c(-0.5,      25), ylim = c(0, 200))",visualization,964203155599534e8,657
"mtext(""(b)"", side = 3, line = 0, at = 0)",visualization,964203155599534e8,657
"mtext(""Frequency"", side = 2, outer = TRUE, line = -1.5, las = 0,      at = 0.55)",visualization,964203155599534e8,657
"mtext(""% Change"", side = 1, outer = TRUE, line = -1.5, las = 0)",visualization,964203155599534e8,657
dev.off(),export,964203155599534e8,657
parameterization <- as.character(args[1]),data cleaning,964203155599534e8,657
i_dataset <- as.integer(args[2]),data cleaning,964203155599534e8,657
n_repetition <- as.integer(args[3]),data cleaning,964203155599534e8,657
"model_name <- ""DDM""",modeling,964203155599534e8,657
"project_dir <- rprojroot::find_root(rprojroot::has_file(""DESCRIPTION""))",setup,964203155599534e8,657
"analysis_dir <- file.path(project_dir, ""analysis"")",setup,964203155599534e8,657
"notebook_reports_dir <- file.path(project_dir, ""data"", ""reports"",      ""notebooks"")",setup,964203155599534e8,657
"optimizations_dir <- file.path(project_dir, ""data"", ""optimizations"")",setup,964203155599534e8,657
"notebook_name <- ""parameter_and_model_recovery""",communication,964203155599534e8,657
"rmd_file <- file.path(analysis_dir, ""parameter_and_model_recovery.Rmd"")",setup,964203155599534e8,657
"itchmodel::verify_output_dirs(base_dirs = list(optimizations_dir,      notebook_reports_dir), notebook_name = notebook_name)",export,964203155599534e8,657
"input <- file.path(analysis_dir, ""parameter_and_model_recovery.Rmd"")",setup,964203155599534e8,657
"output_format <- ""html""",export,964203155599534e8,657
"fmt <- ""parameter_and_model_recovery_model_%s_parameterization_%s_ix_%d_nrep_%d.html""",communication,964203155599534e8,657
"output_file <- sprintf(fmt = fmt, model_name, parameterization,      i_dataset, n_repetition)",export,964203155599534e8,657
"output_dir <- file.path(notebook_reports_dir, notebook_name)",export,964203155599534e8,657
"rmarkdown::render(input = input, output_file = output_file, output_dir = output_dir,      params = list(parameterization = parameterization, i_dataset = i_dataset,          n_repetition = n_repetition))",communication,964203155599534e8,657
"gs_all <- define_participationPlot(c(2009, 2010, 2011, 2012,      2013))",visualization,964203155599534e8,657
"graphs <- list(gs_09, gs_10, gs_11, gs_12, gs_13, pre_ITQ, post_ITQ,      gs_all, l)",visualization,964203155599534e8,657
"saveRDS(graphs, ""/Users/efuller/1/CNH/Analysis/Metiers/results/2014-10-08/particp_graph.RDS"")",export,964203155599534e8,657
"mat <- matrix(nrow = length(mets), ncol = length(mets))",setup,964203155599534e8,657
colnames(mat) <- mets,setup,964203155599534e8,657
rownames(mat) <- mets,setup,964203155599534e8,657
"for (i in 1:nrow(mat)) cat(i, "":\n"")",exploratory,964203155599534e8,657
for (j in i:ncol(mat)) sub_i <- tickets$veid[which(tickets$metier ==      rownames(mat)[i])],exploratory,964203155599534e8,657
sub_j <- tickets$veid[which(tickets$metier == colnames(mat)[j])],exploratory,964203155599534e8,657
"mat[i, j] <- length(union(sub_i, sub_j))",data cleaning,964203155599534e8,657
"cat(j, "" "")",not sure,964203155599534e8,657
"cat(""\n"")",not sure,964203155599534e8,657
"g2 <- graph.adjacency(mat, weighted = TRUE, mode = ""undirected"",      diag = FALSE)",visualization,964203155599534e8,657
V(g2)$size <- diag(mat),modeling,964203155599534e8,657
"plot(g2, edge.width = log(E(g2)$weight)/10, layout = layout.fruchterman.reingold,      vertex.size = 5)",visualization,964203155599534e8,657
"port_popularity <- ddply(tickets, .(pcid), summarize, num_Ves = length(unique(veid)))",exploratory,964203155599534e8,657
"port_popularity <- port_popularity[order(port_popularity$num_Ves,      decreasing = T), ]",data cleaning,964203155599534e8,657
"gs09NEW <- define_participationPlot(2009, ""NEW"")",visualization,964203155599534e8,657
"gs09COS <- define_participationPlot(2009, ""COS"")",visualization,964203155599534e8,657
"gs09AST <- define_participationPlot(2009, ""AST"")",visualization,964203155599534e8,657
"gs09SF <- define_participationPlot(2009, ""SF"")",visualization,964203155599534e8,657
"gs09BFG <- define_participationPlot(2009, ""BRG"")",visualization,964203155599534e8,657
"gs09WPT <- define_participationPlot(2009, ""WPT"")",visualization,964203155599534e8,657
"gs09LWC <- define_participationPlot(2009, ""LWC"")",visualization,964203155599534e8,657
"gs09BDG <- define_participationPlot(2009, ""BDG"")",visualization,964203155599534e8,657
"gs09PRN <- define_participationPlot(2009, ""PRN"")",visualization,964203155599534e8,657
"gs09TLL <- define_participationPlot(2009, ""TLL"")",visualization,964203155599534e8,657
"top_ports <- list(gs09NEW, gs09COS, gs09AST, gs09SF, gs09BFG,      gs09WPT, gs09LWC, gs09BDG, gs09PRN, gs09TLL)",exploratory,964203155599534e8,657
"saveRDS(top_ports, ""/Users/efuller/1/CNH/Analysis/Metiers/results/2014-10-08/top_ports.RDS"")",export,964203155599534e8,657
"names(top_ports) = c(""newport"", ""coos bay"", ""astoria"", ""san francisco"",      ""bfg"", ""westport"", ""illawco"", ""bdg"", ""princeton"", ""tll"")",data cleaning,964203155599534e8,657
"degree <- lapply(top_ports, degree)",exploratory,964203155599534e8,657
degree <- melt(unlist(degree)),data cleaning,964203155599534e8,657
"source(""make_supp_tables.R"")",setup,874289061641321e8,658
rm(list = ls()),setup,874289061641321e8,658
"source(""make_volcano.R"")",setup,874289061641321e8,658
rm(list = ls()),setup,874289061641321e8,658
"source(""make_mabox.R"")",setup,874289061641321e8,658
rm(list = ls()),setup,874289061641321e8,658
"source(""make_venn.R"")",setup,874289061641321e8,658
rm(list = ls()),setup,874289061641321e8,658
"knitr::knit(""kegg.Rmd"")",setup,874289061641321e8,658
"rmarkdown::render(""kegg.md"")",visualization,874289061641321e8,658
rm(list = ls()),setup,874289061641321e8,658
"source(""make_kegg_pics.R"")",import,874289061641321e8,658
rm(list = ls()),setup,874289061641321e8,658
"source(""make_supp_tables.R"")",import,874289061641321e8,658
library(synapseClient),import,874289061641321e8,658
library(tidyverse),import,874289061641321e8,658
library(pheatmap),import,874289061641321e8,658
"this.script <- ""https://raw.githubusercontent.com/sgosline/pnfCellLines/master/analysis/2017-12-05/nf1SurvAnalysis.R""",setup,874289061641321e8,658
synapseLogin(),setup,874289061641321e8,658
"geneVals <- read.csv(synGet(""syn11274043"")@filePath)",import,874289061641321e8,658
"geneVals$NFStatus <- rep(""Up in NF1 Mutants"", nrow(geneVals))",evaluation,874289061641321e8,658
"geneVals$NFStatus[which(geneVals$b < 0)] <- ""Down in NF1 Mutants""",evaluation,874289061641321e8,658
"df_analysis = df_analysis %>% group_by(jobid, type, tgt) %>%      mutate(class = paste(type, tgt, sep = ""_""))",not sure,452017180388793e8,659
"Code will appear in this box. Click on the classifier below that best fits the code, then click the NEXT button. Press START to begin.",visualization,254667043685913e8,660
"Code will appear in this box. Click on the classifier below that best fits the code, then click the NEXT button. Press START to begin.",visualization,254667043685913e8,660
"Code will appear in this box. Click on the classifier below that best fits the code, then click the NEXT button. Press START to begin.",evaluation,254667043685913e8,660
dir.create(path_gmt),setup,684141803300008e8,661
"rda_filename <- file.path(""/data/liucj/project/06-autophagy/20-rda"",      ""01-autophagy-and-hallmarks-expresson.rda"")",import,684141803300008e8,661
load(file = rda_filename),import,684141803300008e8,661
"fn_gsea <- function(.ds, .cls, .db, .output, .doc) GSEA(input.ds = .ds,      input.cls = .cls, gs.db = .db, output.directory = .output,      doc.string = .doc, non.interactive.run = F, reshuffling.type = ""gene.labels"",      nperm = 1000, weighted.score.type = 1, nom.p.val.threshold = -1,      fwer.p.val.threshold = -1, fdr.q.val.threshold = 0.25, topgs = 50,      adjust.FDR.q.val = F, gs.size.threshold.min = 10, gs.size.threshold.max = 1000,      reverse.sign = F, preproc.type = 0, random.seed = 111, perm.type = 0,      fraction = 1, replace = F, save.intermediate.results = F,      OLD.GSEA = F, use.fast.enrichment.routine = T)",setup,684141803300008e8,661
"fn_run_gsea <- function(.x, .path = gsea_path, script_path = script_path) .gct <- file.path(.path,      glue::glue("".x_as_classify_mrna.gct""))",setup,684141803300008e8,661
".cls <- file.path(.path, glue::glue("".x_as_classify_mrna.cls""))",setup,684141803300008e8,661
".gmt <- ""/data/liucj/project/06-autophagy/23-gene-set-enrichment-analysis/GSEA-collections-gmt/C2_CURATED.gmt""",setup,684141803300008e8,661
".output_dir <- file.path(.path, ""02-c2-curated-result/"")",setup,684141803300008e8,661
".doc <- paste(.x, ""GSEA.analysis"", sep = ""."")",export,684141803300008e8,661
if (!file.exists(.output_dir)) dir.create(.output_dir),setup,684141803300008e8,661
"source(file.path(script_path, ""GSEA.1.0.r""))",setup,684141803300008e8,661
"fn_gsea(.ds = .gct, .cls = .cls, .db = .gmt, .output = .output_dir,      .doc = .doc)",setup,684141803300008e8,661
"fn_run_gsea(.x = ""pancan"", .path = path_gsea_all, script_path = path_script)",setup,684141803300008e8,661
"results <- data.frame(pops = colnames(totals), size = apply(totals,      2, max), effective.size = colMeans(totals))",import,996786241885275e8,662
"write.table(results, paste0(""~/selection/analysis/"", version,      ""/effsize/effective_sample_size.txt""), row.names = FALSE,      col.names = FALSE, quote = FALSE, sep = ""\t"")",export,996786241885275e8,662
"read.results <- data.frame(pops = colnames(read.totals), effective.size = colMeans(read.totals))",import,996786241885275e8,662
"write.table(read.results, paste0(""~/selection/analysis/"", version,      ""/effsize/effective_sample_size_reads.txt""), row.names = FALSE,      col.names = FALSE, quote = FALSE, sep = ""\t"")",export,996786241885275e8,662
